Query,Response
SAKEC join Hands with Azerbaijan Technical University (AzTU) .,https://www.shahandanchor.com/home/sakec-join-hands-with-azerbaijan-technical-university-aztu/
SHARK TANK .,https://www.shahandanchor.com/home/shark-tank/
Internship Opportunity at Abhay Techsolutions .,https://www.shahandanchor.com/home/internship-opportunity-at-abhay-techsolutions/
International certification course “Cyber Security and Ethical Hacking Specialist” .,https://www.shahandanchor.com/home/international-certification-course-cyber-security-and-ethical-hacking/
Hands-on workshop and Competition on Robotics .,https://www.shahandanchor.com/home/hands-on-workshop-and-competition-on-robotics-2/
Congratulations Mr. Shrikant Naidu for 10th AEGIS GRAHAM BELL AWARD NATIONAL TALENT HUNT .,https://www.shahandanchor.com/home/congratulations-mr-shrikant-naidu-for-10th-aegis-graham-bell-award-national-talent-hunt/
FDP on Business 4.0 by TCS .,https://www.shahandanchor.com/home/fdp-on-business-4-0-by-tcs/
Summer Faculty Research Fellow Programme ( SFRF) .,https://www.shahandanchor.com/home/summer-faculty-research-fellow-programme-sfrf-i/
Internship Opportunity from Innovation for Defence Excellence (iDEX) .,https://www.shahandanchor.com/home/internship-from-idex/
"Look Your Best , Feel Even Better! .",https://www.shahandanchor.com/home/acm-w-grooming-session/
Mandatory Disclosure 2018-19 .,https://www.shahandanchor.com/home/mandatory-disclosure-2018-19/
CERN openlab Summer Student Programme .,https://www.shahandanchor.com/home/cern-openlab-summer-student-programme-2/
A tribute to the eminent personality Shri Keshavjibhai Chhadva .,https://www.shahandanchor.com/home/a-tribute-to-the-eminent-personality-shri-keshavjibhai-chhadva/
SAKEC Congratulates Students Placed in PaperPlane Solution .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-paperplane-solution/
SAKEC Congratulates Students Placed in Allerin Technology .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-allerin-technology/
SAKEC Congratulates Students Placed in Paycraft Solutions Pvt. Ltd. .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-paycraft-solutions-pvt-ltd/
SAKEC Congratulates Students Placed in Atos Syntel .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-atos-syntel/
e-Sessions by MHRD Innovation Counncil .,https://www.shahandanchor.com/home/e-sessions-by-mhrd-innovation-counncil/
Coursera for Campus .,https://www.shahandanchor.com/home/coursera-for-campus-2/
SAKEC Congratulates Students Placed in Nexus Techno Solution Pvt Ltd .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-nexus-techno-solution-pvt-ltd/
Register today | SIH 2020 |Our partner Intel brings you FREE Recorded & Live Training Sessions .,https://www.shahandanchor.com/home/register-today-sih-2020-our-partner-intel-brings-you-free-recorded-live-training-sessions/
Leadership Talk with Mr Abhishek Suryavanshi .,https://www.shahandanchor.com/home/leadership-talk-with-mr-abhishek-suryavanshi/
Campus Hackathon by IIC 2.0 .,https://www.shahandanchor.com/home/campus-hackathon-by-iic-2-0/
5G Hackathon .,https://www.shahandanchor.com/home/5g-hackathon/
Leadership Talk with Prof. Anil D Sahasrabudhe .,https://www.shahandanchor.com/home/leadership-talk-with-prof-anil-d-sahasrabudhe/
Leadership Talk with Dr. Partha Chakrabory .,https://www.shahandanchor.com/home/8465-2/
Leadership talk with Mr. Abhishek Singh .,https://www.shahandanchor.com/home/leadership-talk-with-mr-abhishek-singh-2/
"MHRD Mega online challenge, ""Samadhan"" .",https://www.shahandanchor.com/home/mhrd-mega-online-challenge-samadhan/
Introduction - PCB Design .,https://www.shahandanchor.com/home/introduction-pcb-design/
Leadership Talk Series .,https://www.shahandanchor.com/home/leadership-talk-series/
.,https://www.shahandanchor.com/home/8496-2/
Self Defence Workshop .,https://www.shahandanchor.com/home/self-defence-workshop/
Amazon Web Services .,https://www.shahandanchor.com/home/amazon-web-services/
SAKEC join Hands with TISS .,https://www.shahandanchor.com/home/sakec-join-hands-with-tiss/
Opportunity to work with DFF .,https://www.shahandanchor.com/home/opportunity-to-work-with-dff/
Revolux Solutions Private Limited Internship .,https://www.shahandanchor.com/home/revolux-solutions-private-limited-internship/
"Industrial Visit to ""e-Infochips Pvt Ltd"" .",https://www.shahandanchor.com/home/8359-2/
Hands-on Workshop on Python & Django Web Frameworks .,https://www.shahandanchor.com/home/hands-on-workshop-on-python-django-web-frameworks/
Visit to the incubation center of SPIT .,https://www.shahandanchor.com/home/visit-to-the-incubation-center-of-spit/
Hands-on e-Yantra Robot programming Workshop .,https://www.shahandanchor.com/home/hands-on-e-yantra-robot-programming-workshop/
SAKEC joins hands with STAR Certification .,https://www.shahandanchor.com/home/sakec-joins-hands-with-star-certification/
Alumni Testimonials .,https://www.shahandanchor.com/home/alumni-testimonials/
Recruiters .,https://www.shahandanchor.com/home/recruiters/
"Webinar on ""Data Analytics .",https://www.shahandanchor.com/home/webinar-on-data-analytics/
Congratulation SAKEC - STAR CYBER SECURE USER .,https://www.shahandanchor.com/home/congratulation-sakec-star-cyber-secure-user/
Introduction to Cloud-native Application Development .,https://www.shahandanchor.com/home/introduction-to-cloud-native-application-development/
"Online Certificate Course on ""Remote Sensing & GIS Technology and Applications"" .",https://www.shahandanchor.com/home/online-certificate-course-on-remote-sensing-gis-technology-and-applications/
Congratulations to SAKEC-Star Instructors .,https://www.shahandanchor.com/home/congratulations-to-sakec-star-instructors/
Star Big Data Analytics .,https://www.shahandanchor.com/home/star-big-data-analytics/
Star Ethical Hacking Expert .,https://www.shahandanchor.com/home/star-ethical-hacking-expert/
Star Certified Cyber Secure User .,https://www.shahandanchor.com/home/star-certified-cyber-secure-user/
Star Python Certified .,https://www.shahandanchor.com/home/star-python-certified/
“Yoga for a healthy living” .,https://www.shahandanchor.com/home/yoga-for-a-healthy-living/
Congratulation SAKEC - STAR CYBER SECURE USER & Instructors .,https://www.shahandanchor.com/home/congratulation-sakec-star-cyber-secure-user-instructors/
Revaluation Result December 2019 .,https://www.shahandanchor.com/home/reval-document-information/
Spoken Tutorial .,https://www.shahandanchor.com/home/spoken-tutorial/
"Book Launch ""User Interaction Design and Experience"" .",https://www.shahandanchor.com/home/book-launch-user-interaction-design-and-experience/
National Innovation Contest 2020 .,https://www.shahandanchor.com/home/national-innovation-contest-2020/
Campus Recruitment Process (CRP) .,https://www.shahandanchor.com/home/campus-recruitment-process-crp/
SAKEC join Hands with Blue Eye Soft Corp (US based company) .,https://www.shahandanchor.com/home/sakec-join-hands-with-blue-eye-soft-corp-us-based-company/
MoU signed between University of North America and SAKEC .,https://www.shahandanchor.com/home/mou-signed-between-university-of-north-america-and-sakec/
Newton School Coding challenge 2020 .,https://www.shahandanchor.com/home/newton-school-coding-challenge-2020/
Gearing UP for the JOBS of Tomorrow .,https://www.shahandanchor.com/home/gearing-up-for-the-jobs-of-tomorrow/
SAMPARKA .,https://www.shahandanchor.com/home/samparka-2/
SAKEC - Star Certification Online Teaching .,https://www.shahandanchor.com/home/sakec-star-certification-online-teaching/
Free Webinar on Star Ethical Hacking Expert .,https://www.shahandanchor.com/home/free-webinar-on-star-ethical-hacking-expert/
Placement Event 2019-20 .,https://www.shahandanchor.com/home/placement-event-2019-20/
"Documents Required for Admissions to Engineering, Pharmacy, Agriculture, Fisheries and Dairy Technology Courses .",https://www.shahandanchor.com/home/documents-required-for-admissions-to-engineering-pharmacy-agriculture-fisheries-and-dairy-technology-courses/
Reliance Jio CRP 2019-20 (Virtual Drive) .,https://www.shahandanchor.com/home/reliance-jio-crp-2019-20-virtual-drive/
SpaceX Maiden Astronaut Flight .,https://www.shahandanchor.com/home/spacex-maiden-astronaut-flight/
Scilab Toolbox Hackathon .,https://www.shahandanchor.com/home/scilab-toolbox-hackathon/
Our Distinguished Alumni .,https://www.shahandanchor.com/home/our-distinguished-alumni/
ddd .,https://www.shahandanchor.com/home/ddd/
abc .,https://www.shahandanchor.com/home/abc-2/
pqr .,https://www.shahandanchor.com/home/pqr/
swati .,https://www.shahandanchor.com/home/swati/
Admission Form for SE/TE/ BE (2020-21) .,https://www.shahandanchor.com/home/admission-form-for-se-te-be-2020-21/
Digital India AatmaNirbhar Bharat Innovate Challenge .,https://www.shahandanchor.com/home/digital-india-aatmanirbhar-bharat-innovate-challenge/
"Online Certificate Course on ""Geospatial Inputs for Enabling Master Plan Formulation"" .",https://www.shahandanchor.com/home/online-certificate-course-on-geospatial-inputs-for-enabling-master-plan-formulation/
Admission Form for SE/TE/ BE (2020-21) .,https://www.shahandanchor.com/home/extra/
"Future Opportunities with the Degree from Monash University, Australia .",https://www.shahandanchor.com/home/sakec-monash/
Infrastructure .,https://www.shahandanchor.com/home/infrastructure-2/
Practice to Perfect: SAKEC Training and Placement cell Virtual Training Series .,https://www.shahandanchor.com/home/practice-to-perfect-sakec-training-and-placement-cell-virtual-training-series/
E-Cell Orientation Program .,https://www.shahandanchor.com/home/e-cell-orientation-program/
"""Practice to Perfect"" schedule for Training Week 1 .",https://www.shahandanchor.com/home/practice-to-perfect-schedule-for-training-week-1/
Success Story of SAKEC International Webinar Series 1.0 .,https://www.shahandanchor.com/home/success-story-of-sakec-international-webinar-series-1-0/
Enquiry .,https://www.shahandanchor.com/home/enquiry/
"""Practice to Perfect"" schedule for Training Week 3 .",https://www.shahandanchor.com/home/practice-to-perfect-schedule-for-training-week-3/
Admission FAQs .,https://www.shahandanchor.com/home/admission-faqs/
Reach Us .,https://www.shahandanchor.com/home/reach-us/
.,https://www.shahandanchor.com/home/10665-2/
Beta Testing Launch of CovidProtect .,https://www.shahandanchor.com/home/beta-testing-launch-of-covidprotect/
"Online Certificate Course on ""Basics of Remote sensing Geographical information system & Global Navigation satellite System"" .",https://www.shahandanchor.com/home/online-certificate-course-on-basics-of-remote-sensing-geographical-information-system-global-navigation-satellite-system/
"SAKEC join hands with Hawkeye MedTech, Inc.(Columbia) .",https://www.shahandanchor.com/home/sakec-join-hands-with-hawkeye-medtech-inc-columbia/
"Webinar on AICTE SCHOLARSHIP, FELLOWSHIP and TRAVEL SUPPORT for STUDENTS .",https://www.shahandanchor.com/home/webinar-on-aicte-scholarship-fellowship-and-travel-support-for-students/
Logo Design for INOVENTIVE ADVISORY LLP .,https://www.shahandanchor.com/home/logo-design-for-inoventive-advisory-llp/
Data Mining Cup 2020 .,https://www.shahandanchor.com/home/data-mining-cup-2020/
SAKEC join hands with South Asia Marketing and Entertainment group (US) .,https://www.shahandanchor.com/home/sakec-join-hands-with-south-asia-marketing-and-entertainment-group-us/
Phoenixverse e-sports .,https://www.shahandanchor.com/home/phoenixverse-e-sports-2/
"Online Certificate Course on ""Demystifying 5G RF ASICs"" .",https://www.shahandanchor.com/home/online-certificate-course-on-demystifying-5g-rf-asics/
Virtual Project Launch of Doctor's eMate .,https://www.shahandanchor.com/home/virtual-project-launch-of-doctors-emate/
MoU signed between ClinicSpectrum Inc. (US based company) and SAKEC .,https://www.shahandanchor.com/home/mou-signed-between-clinicspectrum-inc-us-based-company-and-sakec/
Project Launch of Creative FinservePvt.Ltd .,https://www.shahandanchor.com/home/project-launch-of-creative-finservepvt-ltd/
Intellectual Property: File your rights on your own .,https://www.shahandanchor.com/home/intellectual-property-file-your-rights-on-your-own/
"Online Certificate Course on ""Remote Sensing Applications in Agricultural Water Management"" .",https://www.shahandanchor.com/home/online-certificate-course-on-remote-sensing-applications-in-agricultural-water-management/
Congratulation SAKEC - Star Certification Completion .,https://www.shahandanchor.com/home/congratulation-sakec-star-certification-completion/
Ethical Hacking .,https://www.shahandanchor.com/home/ethical-hacking-6/
Webinar on AICTE-Mitacs Inc Globalink Research Internship (GRI)- 2021 .,https://www.shahandanchor.com/home/webinar-on-aicte-mitacs-inc-globalink-research-internship-gri-2021/
Online Admission for SE/TE/BE (2020-21) .,https://www.shahandanchor.com/home/online-admission-for-se-te-be-2020-21/
Inter–Collegiate Motivational Song Competition on Anti Covid-19 .,https://www.shahandanchor.com/home/inter-collegiate-motivational-song-competition-on-anti-covid-19/
List of Educational Scholarship Charitable Trust .,https://www.shahandanchor.com/home/educational-scholarships/
Congratulates to Mr Srikanth Kodeboyina .,https://www.shahandanchor.com/home/congratulation-to-mr-srikanth-kodeboyina/
Enroll for your Start Up 2020-21 .,https://www.shahandanchor.com/home/enroll-for-your-start-up-2020-21/
SAKEC team code4c@use bags 2nd prize at Smart India Hackathon (SIH) 2020 .,https://www.shahandanchor.com/home/sakec-team-code4cuse-bags-2nd-prize-at-smart-india-hackathon-sih-2020/
Another Round of Applause for code4c@use .,https://www.shahandanchor.com/home/another-round-of-applause-for-code4cuse/
"Online Certificate Course on ""Global Navigation Satellite Systems"" .",https://www.shahandanchor.com/home/online-certificate-course-on-global-navigation-satellite-systems/
